time, reward, loss, alpha, low beta, high beta, gamma, theta, mod1, mod2, mod3, mod4, mod5
1590091328.034249, 0.0, tensor(3.7695e-05, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 47, 47, 47, 47, 47
1590091328.13425, 0.0, tensor(2.8010e-05, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 46, 46, 46, 46, 46
1590091328.23425, 0.0, tensor(3.2256e-05, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 47, 47, 47, 47, 47
1590091328.334251, 0.0, tensor(3.8637e-05, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 48, 48, 48, 48, 48
1590091328.434251, 0.0, tensor(4.5836e-05, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 49, 49, 49, 49, 49
1590091328.534252, 0.0, tensor(3.9381e-05, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 48, 48, 48, 48, 48
1590091328.634252, 0.0, tensor(1.8228e-05, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 47, 47, 47, 47, 47
1590091328.7342532, 0.0, tensor(2.8110e-05, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 46, 46, 46, 46, 46
1590091328.834254, 0.0, tensor(3.1562e-05, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 45, 45, 45, 45, 45
1590091328.9342542, 0.0, tensor(2.3703e-05, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 44, 44, 44, 44, 44
1590091329.034255, 0.0, tensor(2.3595e-05, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 43, 43, 43, 43, 43
1590091329.1342552, 0.0, tensor(2.1807e-05, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 42, 42, 42, 42, 42
1590091329.2342558, 0.0, tensor(3.1149e-05, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 41, 41, 41, 41, 41
1590091329.3342562, 0.0, tensor(2.7312e-05, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 42, 42, 42, 42, 42
1590091329.4342568, 0.0, tensor(2.3511e-05, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 41, 41, 41, 41, 41
1590091329.534257, 0.0, tensor(2.0692e-05, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 42, 42, 42, 42, 42
1590091329.634258, 0.0, tensor(2.2814e-05, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 43, 43, 43, 43, 43
1590091329.734259, 0.0, tensor(2.5693e-05, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 42, 42, 42, 42, 42
1590091329.834259, 0.0, tensor(2.1217e-05, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 41, 41, 41, 41, 41
1590091329.93426, 0.0, tensor(1.8578e-05, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 40, 40, 40, 40, 40
1590091330.03426, 0.0, tensor(1.6137e-05, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 39, 39, 39, 39, 39
1590091330.134261, 0.0, tensor(1.3527e-05, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 38, 38, 38, 38, 38
1590091330.234261, 0.0, tensor(1.2560e-05, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 39, 39, 39, 39, 39
1590091330.3342621, 0.0, tensor(1.2237e-05, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 38, 38, 38, 38, 38
1590091330.434263, 0.0, tensor(1.1781e-05, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 39, 39, 39, 39, 39
1590091330.5342631, 0.0, tensor(9.4086e-06, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 38, 38, 38, 38, 38
1590091330.634264, 0.0, tensor(1.1111e-05, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 37, 37, 37, 37, 37
1590091330.7342641, 0.0, tensor(1.0415e-05, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 38, 38, 38, 38, 38
1590091330.834265, 0.0, tensor(1.0025e-05, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 37, 37, 37, 37, 37
1590091330.9342651, 0.0, tensor(1.0478e-05, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 36, 36, 36, 36, 36
1590091331.034266, 0.0, tensor(1.0044e-05, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 35, 35, 35, 35, 35
1590091331.1342661, 0.0, tensor(9.2904e-06, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 34, 34, 34, 34, 34
1590091331.234267, 0.0, tensor(8.8627e-06, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 35, 35, 35, 35, 35
1590091331.3342679, 0.0, tensor(7.7356e-06, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 34, 34, 34, 34, 34
1590091331.434268, 0.0, tensor(7.5799e-06, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 33, 33, 33, 33, 33
1590091331.5342689, 0.0, tensor(7.2509e-06, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 32, 32, 32, 32, 32
1590091331.634269, 0.0, tensor(7.0461e-06, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 33, 33, 33, 33, 33
1590091331.7342699, 0.0, tensor(6.8977e-06, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 32, 32, 32, 32, 32
1590091331.83429, 0.0, tensor(6.0303e-06, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 33, 33, 33, 33, 33
1590091331.934291, 0.0, tensor(5.4997e-06, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 34, 34, 34, 34, 34
1590091332.034291, 0.0, tensor(5.3501e-06, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 35, 35, 35, 35, 35
1590091332.134292, 0.0, tensor(4.6848e-06, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 34, 34, 34, 34, 34
1590091332.234292, 0.0, tensor(3.6404e-06, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 33, 33, 33, 33, 33
1590091332.334293, 0.0, tensor(3.3635e-06, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 34, 34, 34, 34, 34
1590091332.434293, 0.0, tensor(3.0393e-06, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 35, 35, 35, 35, 35
1590091332.5342941, 0.0, tensor(2.5198e-06, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 34, 34, 34, 34, 34
1590091332.634295, 0.0, tensor(2.5791e-06, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 33, 33, 33, 33, 33
1590091332.7342951, 0.0, tensor(2.7685e-06, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 32, 32, 32, 32, 32
1590091332.834296, 0.0, tensor(2.8362e-06, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 33, 33, 33, 33, 33
1590091332.9342961, 0.0, tensor(2.4627e-06, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 34, 34, 34, 34, 34
1590091333.034297, 0.0, tensor(2.2731e-06, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 33, 33, 33, 33, 33
1590091333.1342971, 0.0, tensor(2.0826e-06, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 34, 34, 34, 34, 34
1590091333.2342982, 0.0, tensor(1.6371e-06, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 33, 33, 33, 33, 33
1590091333.3342988, 0.0, tensor(1.1959e-06, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 32, 32, 32, 32, 32
1590091333.434299, 0.0, tensor(1.0145e-06, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 31, 31, 31, 31, 31
1590091333.5342999, 0.0, tensor(7.8511e-07, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 30, 30, 30, 30, 30
1590091333.6343, 0.0, tensor(8.5119e-07, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 29, 29, 29, 29, 29
1590091333.7343009, 0.0, tensor(8.1272e-07, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 30, 30, 30, 30, 30
1590091333.834301, 0.0, tensor(7.7901e-07, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 29, 29, 29, 29, 29
1590091333.9343019, 0.0, tensor(8.5674e-07, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 28, 28, 28, 28, 28
1590091334.034302, 0.0, tensor(8.9688e-07, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 27, 27, 27, 27, 27
1590091334.134303, 0.0, tensor(8.5704e-07, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 26, 26, 26, 26, 26
1590091334.234304, 0.0, tensor(7.7497e-07, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 25, 25, 25, 25, 25
1590091334.334304, 0.0, tensor(6.5837e-07, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 24, 24, 24, 24, 24
1590091334.434305, 0.0, tensor(5.5718e-07, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 25, 25, 25, 25, 25
1590091334.534305, 0.0, tensor(4.8369e-07, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 24, 24, 24, 24, 24
1590091334.634306, 0.0, tensor(4.0429e-07, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 23, 23, 23, 23, 23
1590091334.734306, 0.0, tensor(4.1199e-07, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 22, 22, 22, 22, 22
1590091334.834307, 0.0, tensor(3.7610e-07, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 21, 21, 21, 21, 21
1590091334.934307, 0.0, tensor(3.8486e-07, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 20, 20, 20, 20, 20
1590091335.0343082, 0.0, tensor(3.8516e-07, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 19, 19, 19, 19, 19
1590091335.134309, 0.0, tensor(3.6474e-07, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 18, 18, 18, 18, 18
1590091335.2343092, 0.0, tensor(3.0455e-07, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 19, 19, 19, 19, 19
1590091335.3343098, 0.0, tensor(2.7943e-07, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 20, 20, 20, 20, 20
1590091335.43431, 0.0, tensor(2.6946e-07, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 21, 21, 21, 21, 21
1590091335.5343108, 0.0, tensor(2.3132e-07, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 20, 20, 20, 20, 20
1590091335.634311, 0.0, tensor(1.8636e-07, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 19, 19, 19, 19, 19
1590091335.7343118, 0.0, tensor(1.4826e-07, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 18, 18, 18, 18, 18
1590091335.834312, 0.0, tensor(1.4000e-07, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 17, 17, 17, 17, 17
1590091335.934313, 0.0, tensor(1.2293e-07, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 16, 16, 16, 16, 16
1590091336.034314, 0.0, tensor(1.1636e-07, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 15, 15, 15, 15, 15
1590091336.134314, 0.0, tensor(1.1903e-07, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 16, 16, 16, 16, 16
1590091336.234315, 0.0, tensor(1.0945e-07, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 17, 17, 17, 17, 17
1590091336.334315, 0.0, tensor(9.3451e-08, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 16, 16, 16, 16, 16
1590091336.434316, 0.0, tensor(9.0785e-08, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 17, 17, 17, 17, 17
1590091336.534316, 0.0, tensor(7.4561e-08, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 16, 16, 16, 16, 16
1590091336.6343172, 0.0, tensor(5.9376e-08, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 15, 15, 15, 15, 15
1590091336.734318, 0.0, tensor(4.6518e-08, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 16, 16, 16, 16, 16
1590091336.8343182, 0.0, tensor(4.3856e-08, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 15, 15, 15, 15, 15
1590091336.934319, 0.0, tensor(3.8772e-08, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 14, 14, 14, 14, 14
1590091337.0343192, 0.0, tensor(3.7052e-08, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 13, 13, 13, 13, 13
1590091337.13432, 0.0, tensor(3.5809e-08, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 14, 14, 14, 14, 14
1590091337.2343209, 0.0, tensor(3.4180e-08, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 13, 13, 13, 13, 13
1590091337.334322, 0.0, tensor(3.0463e-08, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 12, 12, 12, 12, 12
1590091337.4343228, 0.0, tensor(2.7366e-08, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 13, 13, 13, 13, 13
1590091337.534323, 0.0, tensor(2.5157e-08, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 14, 14, 14, 14, 14
1590091337.634324, 0.0, tensor(1.9498e-08, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 15, 15, 15, 15, 15
1590091337.734325, 0.0, tensor(1.5898e-08, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 16, 16, 16, 16, 16
1590091337.834325, 0.0, tensor(1.4200e-08, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 17, 17, 17, 17, 17
1590091337.934326, 0.0, tensor(1.3643e-08, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 18, 18, 18, 18, 18
1590091338.034326, 0.0, tensor(1.2018e-08, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 17, 17, 17, 17, 17
1590091338.134327, 0.0, tensor(9.3256e-09, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 16, 16, 16, 16, 16
1590091338.234327, 0.0, tensor(7.3879e-09, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 15, 15, 15, 15, 15
1590091338.3343282, 0.0, tensor(5.7159e-09, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 14, 14, 14, 14, 14
1590091338.434329, 0.0, tensor(4.9441e-09, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 13, 13, 13, 13, 13
1590091338.5343292, 0.0, tensor(4.6522e-09, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 14, 14, 14, 14, 14
1590091338.63433, 0.0, tensor(4.9109e-09, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 13, 13, 13, 13, 13
1590091338.7343302, 0.0, tensor(4.6569e-09, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 14, 14, 14, 14, 14
1590091338.8343308, 0.0, tensor(2.9779e-09, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 15, 15, 15, 15, 15
1590091338.934331, 0.0, tensor(2.5196e-09, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 16, 16, 16, 16, 16
1590091339.0343318, 0.0, tensor(1.9746e-09, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 17, 17, 17, 17, 17
1590091339.134332, 0.0, tensor(2.2192e-09, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 18, 18, 18, 18, 18
1590091339.234333, 0.0, tensor(1.8374e-09, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 17, 17, 17, 17, 17
1590091339.334334, 0.0, tensor(1.2726e-09, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 16, 16, 16, 16, 16
1590091339.434334, 0.0, tensor(1.0079e-09, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 15, 15, 15, 15, 15
1590091339.534335, 0.0, tensor(8.8916e-10, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 14, 14, 14, 14, 14
1590091339.634335, 0.0, tensor(7.0999e-10, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 13, 13, 13, 13, 13
1590091339.734336, 0.0, tensor(7.8218e-10, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 12, 12, 12, 12, 12
1590091339.834336, 0.0, tensor(5.5953e-10, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 11, 11, 11, 11, 11
1590091339.9343371, 0.0, tensor(2.9168e-10, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 10, 10, 10, 10, 10
1590091340.034338, 0.0, tensor(2.2955e-10, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 11, 11, 11, 11, 11
1590091340.1343381, 0.0, tensor(2.2097e-10, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 12, 12, 12, 12, 12
1590091340.234339, 0.0, tensor(2.2508e-10, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 13, 13, 13, 13, 13
1590091340.3343391, 0.0, tensor(2.6134e-10, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 14, 14, 14, 14, 14
1590091340.43434, 0.0, tensor(1.3875e-10, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 13, 13, 13, 13, 13
1590091340.5343401, 0.0, tensor(1.4016e-10, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 12, 12, 12, 12, 12
1590091340.634341, 0.0, tensor(1.4506e-10, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 11, 11, 11, 11, 11
1590091340.7343411, 0.0, tensor(8.8042e-11, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 12, 12, 12, 12, 12
1590091340.834342, 0.0, tensor(6.2991e-11, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 11, 11, 11, 11, 11
1590091340.9343429, 0.0, tensor(6.7544e-11, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 12, 12, 12, 12, 12
1590091341.034343, 0.0, tensor(2.5896e-11, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 11, 11, 11, 11, 11
1590091341.1343439, 0.0, tensor(5.7732e-11, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 12, 12, 12, 12, 12
1590091341.234344, 0.0, tensor(7.1412e-11, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 13, 13, 13, 13, 13
1590091341.3343449, 0.0, tensor(5.8949e-11, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 14, 14, 14, 14, 14
1590091341.434345, 0.0, tensor(1.4474e-11, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 15, 15, 15, 15, 15
