time, reward, loss, alpha, low beta, high beta, gamma, theta, mod1, mod2, mod3, mod4, mod5
1590633036.292437, 0, None, 20.041999999999998, 14.238999999999999, 11.806000000000001, 7.0249999999999995, 6.584, 49, 49, 49, 49, 
1590633037.292438, 29.785000000000004, None, 44.627, 16.488, 6.413, 3.967999999999999, 2.9560000000000004, 50, 50, 50, 50, 
1590633038.292439, -24.6245, None, 17.137, 9.968, 8.186, 3.3129999999999993, 2.464, 51, 51, 51, 51, 
1590633039.2924402, -1.559000000000002, None, 19.480999999999998, 9.364, 4.208, 4.696, 8.658, 52, 52, 52, 52, 
1590633040.2924411, 0.0, None, 19.480999999999998, 9.364, 4.208, 4.696, 8.658, 53, 53, 53, 53, 
1590633041.292442, 16.775500000000008, None, 32.690000000000005, 11.172000000000002, 6.946999999999999, 4.891, 2.8179999999999996, 54, 54, 54, 54, 
1590633042.2924428, 3.480499999999999, None, 42.521, 23.314999999999994, 7.3950000000000005, 4.590000000000002, 2.8729999999999998, 53, 53, 53, 53, 
1590633043.292444, -1.6935000000000024, None, 35.545, 11.841000000000001, 6.946, 4.965, 3.5520000000000005, 54, 54, 54, 54, 
1590633044.292445, -23.4955, None, 15.044, 18.119, 6.473, 4.265, 3.6440000000000006, 55, 55, 55, 55, 
1590633045.292446, 50.06350000000001, None, 86.59, 54.132999999999996, 13.092, 4.8359999999999985, 3.8099999999999996, 54, 54, 54, 54, 
1590633046.292447, -19.473000000000003, None, 39.973, 10.745, 4.92, 3.3030000000000004, 2.4459999999999997, 53, 53, 53, 53, 
1590633047.292448, -28.12899999999999, None, 132.83100000000002, 66.905, 52.946, 44.583999999999996, 71.34, 54, 54, 54, 54, 
1590633048.292449, 54.25849999999999, None, 84.68, 36.03, 15.242000000000003, 6.521, 3.22, 55, 55, 55, 55, 
1590633049.29245, 127.793, None, 228.55700000000002, 45.536, 33.284, 14.417, 5.529999999999999, 54, 54, 54, 54, 
1590633050.2924511, 313.53749999999997, None, 617.226, 168.906, 50.033, 25.069000000000003, 10.602, 55, 55, 55, 55, 
1590633051.292452, 747.0930000000001, None, 1691.3850000000002, 475.849, 365.08799999999997, 195.221, 26.668999999999997, 56, 56, 56, 56, 
1590633052.292453, -620.8185000000002, None, 683.643, 50.914, 57.816, 57.836, 5.849, 55, 55, 55, 55, 
1590633053.292454, -592.457, None, 47.848, 19.807000000000002, 8.435, 4.13, 2.7549999999999994, 56, 56, 56, 56, 
1590633054.292455, 0.0, None, 47.848, 19.807000000000002, 8.435, 4.13, 2.7549999999999994, 57, 57, 57, 57, 
1590633055.292456, -22.710499999999996, None, 23.301000000000002, 17.083000000000002, 7.444000000000001, 4.6610000000000005, 2.7760000000000002, 58, 58, 58, 58, 
1590633056.2924569, -6.138499999999998, None, 28.638, 25.706, 12.924, 7.085000000000001, 7.199999999999999, 59, 59, 59, 59, 
1590633057.292458, -1.2055000000000033, None, 16.052999999999997, 13.945999999999996, 5.777, 5.026999999999999, 5.274, 58, 58, 58, 58, 
1590633058.292459, 1.3190000000000008, None, 20.46, 22.768, 5.001000000000001, 5.3500000000000005, 4.3389999999999995, 57, 57, 57, 57, 
1590633059.29246, 16.070500000000003, None, 36.767, 19.521, 9.269000000000002, 5.3919999999999995, 4.065, 56, 56, 56, 56, 
1590633060.2924612, 6.911500000000004, None, 42.050000000000004, 19.064999999999998, 7.268, 6.3199999999999985, 3.6649999999999996, 57, 57, 57, 57, 
1590633061.292462, 1.6214999999999802, None, 55.33799999999999, 36.655, 13.450999999999999, 7.061999999999999, 3.4450000000000003, 56, 56, 56, 56, 
1590633062.292463, -14.13649999999999, None, 40.051, 41.729000000000006, 6.538000000000001, 4.822, 3.214, 57, 57, 57, 57, 
1590633063.292464, -12.922499999999996, None, 16.662000000000003, 19.166999999999998, 6.921, 4.67, 3.837, 56, 56, 56, 56, 
1590633064.292465, 10.018499999999994, None, 38.5, 31.998, 16.571, 5.186999999999999, 4.416, 55, 55, 55, 55, 
1590633065.292466, 0.0, 101.46553039550781, 38.5, 31.998, 16.571, 5.186999999999999, 4.416, 54, 54, 54, 54, 
1590633066.2924669, 3.026500000000002, 99.0567626953125, 23.96, 10.211999999999998, 4.482, 4.5489999999999995, 3.786999999999999, 55, 55, 55, 55, 
1590633067.2924988, -17.260000000000005, 96.55779266357422, 13.171, 20.965000000000003, 7.723, 4.181000000000001, 3.2609999999999992, 56, 56, 56, 56, 
1590633068.2925, 2.695999999999998, 94.61085510253906, 12.467999999999998, 16.703000000000003, 4.509, 4.103, 3.6, 57, 57, 57, 57, 
1590633069.292501, 22.8675, 88.8096694946289, 35.07299999999999, 14.399999999999999, 6.239, 6.379, 3.624, 56, 56, 56, 56, 
1590633070.292502, 9.96250000000001, 88.49758911132812, 57.45, 26.782999999999998, 16.239, 7.244999999999998, 4.847, 55, 55, 55, 55, 
1590633071.292503, -36.024000000000015, 56.58125686645508, 37.66199999999999, 57.223, 12.937, 5.796, 7.513999999999999, 56, 56, 56, 56, 
1590633072.292504, -13.432999999999993, 63.56610107421875, 26.298, 41.154999999999994, 21.585, 7.555000000000001, 13.293000000000001, 55, 55, 55, 55, 
1590633073.292505, 0.0, 61.94927978515625, 26.298, 41.154999999999994, 21.585, 7.555000000000001, 13.293000000000001, 56, 56, 56, 56, 
1590633074.2925062, 34.42850000000001, 61.6389045715332, 70.23400000000001, 87.733, 9.526, 6.877, 5.541, 55, 55, 55, 55, 
1590633075.292535, 6.5429999999999895, 70.45071411132812, 52.839999999999996, 46.597, 6.129999999999998, 5.323999999999998, 3.87, 56, 56, 56, 56, 
1590633076.292536, -31.413499999999992, 71.15144348144531, 16.599999999999998, 35.507, 6.867, 6.771999999999999, 4.22, 57, 57, 57, 57, 
1590633077.292537, 13.272499999999999, 48.700679779052734, 17.38, 14.91, 4.353000000000001, 6.8500000000000005, 3.2830000000000004, 58, 58, 58, 58, 
1590633078.2925382, -3.5329999999999973, 79.73128509521484, 13.568, 10.177, 6.628, 7.212999999999999, 4.232999999999999, 59, 59, 59, 59, 
1590633079.292539, 7.750000000000002, 69.85623931884766, 22.262000000000004, 12.572000000000001, 8.057, 4.630999999999999, 3.265, 58, 58, 58, 58, 
1590633080.2925398, -11.404500000000006, 68.46824645996094, 14.167999999999997, 21.872, 4.4319999999999995, 3.6290000000000004, 3.7380000000000004, 59, 59, 59, 59, 
1590633081.292541, -3.302499999999995, 38.89530944824219, 20.316000000000003, 39.883, 6.493999999999999, 4.642, 3.152, 60, 60, 60, 60, 
1590633082.292542, 40.04849999999999, 62.86207580566406, 50.800999999999995, 22.566000000000003, 5.7700000000000005, 3.5050000000000003, 2.609, 59, 59, 59, 59, 
1590633083.292543, -63.2285, 32.91377258300781, 18.877000000000002, 85.55600000000001, 5.555000000000001, 4.338, 2.526, 60, 60, 60, 60, 
1590633084.292554, 33.10250000000001, 42.84482192993164, 23.720000000000002, 27.687999999999995, 5.872, 6.279000000000001, 3.0420000000000003, 61, 61, 61, 61, 
1590633085.292555, 0.0, 59.368614196777344, 23.720000000000002, 27.687999999999995, 5.872, 6.279000000000001, 3.0420000000000003, 60, 60, 60, 60, 
1590633086.292556, -13.544500000000006, 39.43598937988281, 15.048000000000002, 37.620000000000005, 4.950999999999999, 5.458, 3.4090000000000007, 59, 59, 59, 59, 
1590633087.292557, 13.941000000000003, 62.147579193115234, 29.268, 38.906, 5.271, 3.582, 2.8850000000000002, 60, 60, 60, 60, 
1590633088.2925582, -6.9635, 59.372615814208984, 19.588, 31.236, 5.888000000000001, 4.5249999999999995, 3.6949999999999994, 59, 59, 59, 59, 
1590633089.2925591, -8.385999999999992, 43.30308151245117, 18.662000000000003, 46.15099999999999, 7.793, 4.197, 2.7449999999999997, 60, 60, 60, 60, 
1590633090.2925599, 5.603499999999995, 32.18392562866211, 27.788, 54.803999999999995, 7.246999999999999, 4.624, 2.214, 59, 59, 59, 59, 
1590633091.2925608, -7.008000000000001, 33.5155029296875, 16.118, 45.35099999999999, 6.626, 3.456, 2.589, 58, 58, 58, 58, 
1590633092.292562, 3.277999999999998, 60.267234802246094, 16.41, 39.762, 7.086999999999999, 3.6710000000000003, 2.1670000000000003, 57, 57, 57, 57, 
1590633093.292563, -7.250999999999999, 63.31511306762695, 10.338000000000001, 42.909, 6.203999999999999, 4.066, 2.214, 56, 56, 56, 56, 
1590633094.292564, -8.7835, 48.93961715698242, 12.000000000000002, 42.392, 14.074, 8.163000000000002, 8.982999999999999, 55, 55, 55, 55, 
1590633095.292565, 6.345000000000009, 34.92744827270508, 30.136000000000003, 78.48499999999999, 9.131, 7.8439999999999985, 5.199000000000001, 54, 54, 54, 54, 
1590633096.292566, 0.0, 38.18048858642578, 30.136000000000003, 78.48499999999999, 9.131, 7.8439999999999985, 5.199000000000001, 53, 53, 53, 53, 
1590633097.292567, 19.63999999999999, 28.47797203063965, 31.710999999999995, 44.31699999999999, 6.891000000000001, 6.208, 5.337999999999999, 52, 52, 52, 52, 
1590633098.292568, -8.331500000000005, 22.720603942871094, 15.324999999999996, 33.047000000000004, 4.862, 4.489, 3.933, 51, 51, 51, 51, 
1590633099.2925692, -6.224999999999993, 25.15626335144043, 14.187999999999999, 42.214999999999996, 6.15, 4.936, 3.793, 50, 50, 50, 50, 
1590633100.29257, 27.87700000000001, 13.696414947509766, 47.12000000000001, 53.094000000000015, 7.023, 5.5169999999999995, 2.972, 49, 49, 49, 49, 
1590633101.2925708, -19.903000000000006, 18.1141300201416, 21.153, 40.715, 6.139999999999999, 4.646000000000001, 3.539, 48, 48, 48, 48, 
1590633102.292572, -1.7874999999999956, 33.81999588012695, 16.529, 31.872999999999998, 10.077, 6.957000000000001, 3.1549999999999994, 49, 49, 49, 49, 
1590633103.292573, -10.478000000000002, 36.3354606628418, 13.138, 51.326, 3.9019999999999992, 4.741, 3.6029999999999998, 48, 48, 48, 48, 
1590633104.292574, 15.842500000000001, 20.227319717407227, 23.116000000000003, 38.304, 5.979, 4.469, 3.211, 49, 49, 49, 49, 
1590633105.292575, -4.776500000000003, 31.697181701660156, 13.831, 30.045, 5.803, 4.8740000000000006, 2.9199999999999995, 50, 50, 50, 50, 
1590633106.292576, -1.0240000000000014, 17.71854591369629, 16.708, 35.975, 6.3950000000000005, 4.417000000000001, 3.5599999999999996, 49, 49, 49, 49, 
1590633107.292577, 0.0, 11.856714248657227, 16.708, 35.975, 6.3950000000000005, 4.417000000000001, 3.5599999999999996, 50, 50, 50, 50, 
1590633108.292578, -5.108499999999996, 11.393427848815918, 12.469000000000003, 35.099000000000004, 9.633999999999999, 6.156000000000001, 3.248, 49, 49, 49, 49, 
1590633109.2925792, -2.1115000000000017, 24.22872543334961, 12.735000000000001, 44.581, 3.8789999999999996, 4.504, 3.762, 48, 48, 48, 48, 
1590633110.2925801, 12.834000000000012, 14.325900077819824, 30.561000000000007, 49.428999999999995, 8.488999999999999, 6.407, 4.025, 49, 49, 49, 49, 
1590633111.292581, -9.197500000000014, 16.882219314575195, 28.578999999999997, 69.093, 6.076, 5.9750000000000005, 2.615, 50, 50, 50, 50, 
1590633112.2925818, -2.540999999999998, 22.084566116333008, 14.391999999999998, 44.604, 5.639000000000001, 4.1129999999999995, 3.432, 49, 49, 49, 49, 
1590633113.292583, 14.74050000000001, 13.57569694519043, 19.644000000000005, 26.036999999999995, 6.094999999999999, 3.795, 2.9989999999999997, 50, 50, 50, 50, 
1590633114.292584, 1.0794999999999884, 16.462554931640625, 28.751999999999995, 39.919, 7.6259999999999994, 4.417999999999999, 3.321, 49, 49, 49, 49, 
1590633115.292585, -14.056500000000003, 25.51038932800293, 22.406999999999996, 55.29900000000001, 6.303000000000001, 4.515999999999999, 4.004, 48, 48, 48, 48, 
1590633116.292586, -0.8049999999999944, 15.044328689575195, 27.133, 66.738, 6.21, 6.173999999999999, 3.862, 47, 47, 47, 47, 
1590633117.292587, -3.430500000000002, 18.0069580078125, 24.547999999999995, 69.02, 6.447000000000001, 5.042, 3.447999999999999, 46, 46, 46, 46, 
1590633118.292588, 0.0, 9.211549758911133, 24.547999999999995, 69.02, 6.447000000000001, 5.042, 3.447999999999999, 45, 45, 45, 45, 
1590633119.2926002, 12.7065, 10.816568374633789, 23.04, 41.410000000000004, 5.896000000000001, 4.958, 3.314, 44, 44, 44, 44, 
1590633120.292601, -17.291499999999992, 15.90505313873291, 20.742, 71.41499999999999, 5.521999999999999, 6.849000000000002, 3.4920000000000004, 43, 43, 43, 43, 
1590633121.292602, -23.758500000000005, 5.471835136413574, 16.255000000000003, 108.784, 6.836, 5.971, 3.4219999999999997, 44, 44, 44, 44, 
1590633122.2926028, 35.11449999999999, 14.340625762939453, 27.447999999999997, 62.58200000000001, 6.297000000000001, 5.549, 2.8710000000000004, 43, 43, 43, 43, 
1590633123.292604, 18.762000000000015, 15.285507202148438, 38.489000000000004, 46.028999999999996, 4.859999999999999, 5.3420000000000005, 4.1450000000000005, 44, 44, 44, 44, 
1590633124.292605, -12.354000000000012, 12.09525203704834, 20.239999999999995, 33.002, 6.8870000000000005, 5.594, 3.749999999999999, 43, 43, 43, 43, 
1590633125.2926059, -4.495499999999998, 13.975546836853027, 26.58, 53.727000000000004, 7.799, 5.935, 3.767, 42, 42, 42, 42, 
1590633126.292607, -15.501500000000004, 22.46171760559082, 22.81, 74.99300000000001, 9.866, 5.198000000000001, 3.8320000000000003, 41, 41, 41, 41, 
1590633127.292608, 21.621000000000013, 5.020141124725342, 24.992000000000004, 31.932, 8.775, 5.819, 6.4689999999999985, 40, 40, 40, 40, 
1590633128.292609, 5.276999999999993, 16.592111587524414, 32.587, 37.75600000000001, 10.911, 5.063, 4.807, 39, 39, 39, 39, 
1590633129.29261, 0.0, 15.638583183288574, 32.587, 37.75600000000001, 10.911, 5.063, 4.807, 38, 38, 38, 38, 
1590633130.2926111, 0.803499999999997, 20.130462646484375, 38.067, 48.86900000000001, 11.067000000000002, 6.851000000000001, 3.8489999999999993, 37, 37, 37, 37, 
1590633131.292612, -1.9034999999999949, 20.492340087890625, 37.026, 55.272000000000006, 7.190999999999999, 3.577, 3.4479999999999995, 36, 36, 36, 36, 
1590633132.292613, -5.854500000000005, 24.442218780517578, 30.683999999999994, 52.013999999999996, 7.834000000000001, 8.21, 4.267999999999999, 35, 35, 35, 35, 
1590633133.292614, -24.538000000000004, 15.078030586242676, 11.667, 66.94800000000001, 5.188000000000001, 6.6979999999999995, 3.6449999999999996, 36, 36, 36, 36, 
1590633134.292615, 14.229000000000003, 9.279051780700684, 17.996999999999996, 48.443, 7.577000000000001, 5.3839999999999995, 3.8039999999999994, 35, 35, 35, 35, 
1590633135.292616, 13.782500000000006, 6.2371134757995605, 30.678000000000004, 44.998000000000005, 8.640999999999998, 5.265, 3.8929999999999993, 34, 34, 34, 34, 
1590633136.2926168, 13.916999999999977, 14.067529678344727, 69.473, 97.36400000000003, 5.715000000000001, 6.726000000000001, 4.051, 33, 33, 33, 33, 
1590633137.292618, -12.897499999999987, 5.159463882446289, 22.059, 29.602000000000004, 6.693999999999999, 4.2909999999999995, 2.9259999999999997, 34, 34, 34, 34, 
1590633138.292619, -0.9900000000000011, 5.222666263580322, 31.787, 53.271, 5.651, 4.799, 2.331, 33, 33, 33, 33, 
1590633139.29262, 1.4579999999999997, 4.811440467834473, 26.289, 36.775000000000006, 6.461, 4.0169999999999995, 3.218, 32, 32, 32, 32, 
1590633140.2926211, -5.5025, 8.936068534851074, 18.048999999999996, 30.968999999999998, 8.59, 5.202999999999999, 2.318999999999999, 33, 33, 33, 33, 
1590633141.292622, 0.0, 12.711408615112305, 18.048999999999996, 30.968999999999998, 8.59, 5.202999999999999, 2.318999999999999, 32, 32, 32, 32, 
1590633142.292623, 18.357999999999997, 15.025545120239258, 36.971, 31.308999999999997, 7.017999999999998, 6.1129999999999995, 3.4990000000000006, 33, 33, 33, 33, 
1590633143.2926238, -30.056999999999995, 13.80687141418457, 13.157, 45.50899999999999, 5.528, 4.618, 3.387, 34, 34, 34, 34, 
1590633144.292625, 3.292499999999996, 10.307308197021484, 26.146, 62.796, 8.650000000000002, 6.422, 2.879, 35, 35, 35, 35, 
1590633145.292626, 3.6429999999999976, 4.140429496765137, 28.551999999999996, 58.336, 8.91, 4.990000000000001, 3.741999999999999, 36, 36, 36, 36, 
1590633146.2926269, 0.7850000000000059, 5.47064208984375, 21.328, 43.82599999999999, 8.003999999999998, 4.7029999999999985, 3.4410000000000003, 37, 37, 37, 37, 
1590633147.292628, 17.809500000000003, 3.978557825088501, 27.537000000000006, 24.278000000000002, 5.658999999999999, 4.946, 2.787, 36, 36, 36, 36, 
1590633148.292629, -14.377000000000004, 8.084107398986816, 18.666, 31.656, 7.785, 4.902000000000001, 3.541, 35, 35, 35, 35, 
1590633149.29263, 0.40149999999999597, 9.124348640441895, 17.985999999999997, 29.473, 6.495, 5.121, 4.196000000000001, 36, 36, 36, 36, 
1590633150.2926311, -12.228499999999999, 5.061333179473877, 22.186, 64.62, 5.377, 6.614000000000001, 3.61, 37, 37, 37, 37, 
1590633151.292632, 1.242500000000006, 14.168977737426758, 15.938000000000002, 48.61, 7.237999999999999, 4.413999999999999, 3.1939999999999995, 38, 38, 38, 38, 
1590633152.292633, 0.0, 9.639485359191895, 15.938000000000002, 48.61, 7.237999999999999, 4.413999999999999, 3.1939999999999995, 39, 39, 39, 39, 
1590633153.292634, 13.884499999999992, 10.906214714050293, 24.102999999999998, 37.797000000000004, 7.475999999999999, 4.670999999999999, 2.7620000000000005, 38, 38, 38, 38, 
1590633154.292635, -5.57349999999999, 5.565593242645264, 23.350000000000005, 46.711, 8.097, 4.669, 2.815, 37, 37, 37, 37, 
1590633155.292636, -8.830500000000004, 15.528782844543457, 16.480999999999998, 55.044999999999995, 3.6959999999999993, 4.5680000000000005, 2.81, 38, 38, 38, 38, 
