1590090807.0080152, 0.0, tensor(0.3738, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 44, 44, 44, 44, 44
1590090807.108016, 0.0, tensor(0.6732, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 43, 43, 43, 43, 43
1590090807.2080169, 0.0, tensor(0.5913, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 44, 44, 44, 44, 44
1590090807.308018, 0.0, tensor(0.4787, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 43, 43, 43, 43, 43
1590090807.4080188, 0.0, tensor(0.1726, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 42, 42, 42, 42, 42
1590090807.508019, 0.0, tensor(0.1581, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 41, 41, 41, 41, 41
1590090807.60802, 0.0, tensor(0.0953, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 40, 40, 40, 40, 40
1590090807.708021, 0.0, tensor(0.2353, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 41, 41, 41, 41, 41
1590090807.808021, 0.0, tensor(0.3189, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 42, 42, 42, 42, 42
1590090807.908022, 0.0, tensor(0.2041, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 41, 41, 41, 41, 41
1590090808.008022, 0.0, tensor(0.0869, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 40, 40, 40, 40, 40
1590090808.108023, 0.0, tensor(0.1319, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 39, 39, 39, 39, 39
1590090808.208023, 0.0, tensor(0.0815, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 38, 38, 38, 38, 38
1590090808.3080242, 0.0, tensor(0.1348, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 37, 37, 37, 37, 37
1590090808.408025, 0.0, tensor(0.1643, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 36, 36, 36, 36, 36
1590090808.5080252, 0.0, tensor(0.1102, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 35, 35, 35, 35, 35
1590090808.608026, 0.0, tensor(0.0549, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 36, 36, 36, 36, 36
1590090808.7080262, 0.0, tensor(0.0835, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 37, 37, 37, 37, 37
1590090808.8080268, 0.0, tensor(0.0340, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 38, 38, 38, 38, 38
1590090808.908027, 0.0, tensor(0.0511, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 39, 39, 39, 39, 39
1590090809.0080278, 0.0, tensor(0.0715, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 40, 40, 40, 40, 40
1590090809.108028, 0.0, tensor(0.0488, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 41, 41, 41, 41, 41
1590090809.208029, 0.0, tensor(0.0264, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 42, 42, 42, 42, 42
1590090809.30803, 0.0, tensor(0.0361, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 43, 43, 43, 43, 43
1590090809.40803, 0.0, tensor(0.0214, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 42, 42, 42, 42, 42
1590090809.508031, 0.0, tensor(0.0454, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 41, 41, 41, 41, 41
1590090809.608031, 0.0, tensor(0.0772, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 40, 40, 40, 40, 40
1590090809.708032, 0.0, tensor(0.0331, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 39, 39, 39, 39, 39
1590090809.808032, 0.0, tensor(0.0120, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 38, 38, 38, 38, 38
1590090809.9080331, 0.0, tensor(0.0088, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 37, 37, 37, 37, 37
1590090810.008034, 0.0, tensor(0.0137, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 38, 38, 38, 38, 38
1590090810.1080341, 0.0, tensor(0.0343, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 37, 37, 37, 37, 37
1590090810.208035, 0.0, tensor(0.0343, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 36, 36, 36, 36, 36
1590090810.3080351, 0.0, tensor(0.0214, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 37, 37, 37, 37, 37
1590090810.408036, 0.0, tensor(0.0033, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 36, 36, 36, 36, 36
1590090810.5080361, 0.0, tensor(0.0049, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 35, 35, 35, 35, 35
1590090810.6080372, 0.0, tensor(0.0074, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 34, 34, 34, 34, 34
1590090810.7080379, 0.0, tensor(0.0163, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 33, 33, 33, 33, 33
1590090810.808038, 0.0, tensor(0.0135, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 32, 32, 32, 32, 32
1590090810.9080389, 0.0, tensor(0.0050, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 33, 33, 33, 33, 33
1590090811.008039, 0.0, tensor(0.0026, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 32, 32, 32, 32, 32
1590090811.1080399, 0.0, tensor(0.0017, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 33, 33, 33, 33, 33
1590090811.20804, 0.0, tensor(0.0050, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 32, 32, 32, 32, 32
1590090811.3080409, 0.0, tensor(0.0072, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 33, 33, 33, 33, 33
1590090811.408041, 0.0, tensor(0.0047, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 32, 32, 32, 32, 32
1590090811.508042, 0.0, tensor(0.0012, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 31, 31, 31, 31, 31
1590090811.608043, 0.0, tensor(0.0025, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 32, 32, 32, 32, 32
1590090811.708043, 0.0, tensor(0.0020, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 31, 31, 31, 31, 31
1590090811.808044, 0.0, tensor(0.0034, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 32, 32, 32, 32, 32
1590090811.908044, 0.0, tensor(0.0030, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 31, 31, 31, 31, 31
1590090812.008045, 0.0, tensor(0.0016, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 30, 30, 30, 30, 30
1590090812.108045, 0.0, tensor(0.0011, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 29, 29, 29, 29, 29
1590090812.2080462, 0.0, tensor(0.0005, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 28, 28, 28, 28, 28
1590090812.308047, 0.0, tensor(0.0012, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 29, 29, 29, 29, 29
1590090812.4080472, 0.0, tensor(0.0019, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 30, 30, 30, 30, 30
1590090812.5080478, 0.0, tensor(0.0012, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 31, 31, 31, 31, 31
1590090812.6080482, 0.0, tensor(0.0003, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 32, 32, 32, 32, 32
1590090812.7080488, 0.0, tensor(0.0004, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 31, 31, 31, 31, 31
1590090812.808049, 0.0, tensor(0.0006, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 30, 30, 30, 30, 30
1590090812.9080498, 0.0, tensor(0.0009, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 29, 29, 29, 29, 29
1590090813.00805, 0.0, tensor(0.0012, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 28, 28, 28, 28, 28
1590090813.108051, 0.0, tensor(0.0005, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 27, 27, 27, 27, 27
1590090813.208052, 0.0, tensor(0.0002, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 28, 28, 28, 28, 28
1590090813.308052, 0.0, tensor(0.0002, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 29, 29, 29, 29, 29
1590090813.408053, 0.0, tensor(0.0009, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 30, 30, 30, 30, 30
1590090813.508053, 0.0, tensor(0.0010, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 29, 29, 29, 29, 29
1590090813.608054, 0.0, tensor(0.0005, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 30, 30, 30, 30, 30
1590090813.708054, 0.0, tensor(5.8254e-05, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 31, 31, 31, 31, 31
1590090813.808055, 0.0, tensor(7.7956e-05, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 30, 30, 30, 30, 30
1590090813.908055, 0.0, tensor(0.0004, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 29, 29, 29, 29, 29
1590090814.0080562, 0.0, tensor(0.0004, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 30, 30, 30, 30, 30
1590090814.108057, 0.0, tensor(0.0002, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 29, 29, 29, 29, 29
1590090814.2080572, 0.0, tensor(7.0573e-05, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 28, 28, 28, 28, 28
1590090814.308058, 0.0, tensor(6.0743e-05, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 27, 27, 27, 27, 27
1590090814.4080582, 0.0, tensor(0.0002, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 26, 26, 26, 26, 26
1590090814.5080588, 0.0, tensor(0.0002, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 25, 25, 25, 25, 25
1590090814.608059, 0.0, tensor(0.0001, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 26, 26, 26, 26, 26
1590090814.7080598, 0.0, tensor(7.8878e-05, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 27, 27, 27, 27, 27
1590090814.80806, 0.0, tensor(5.5101e-05, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 28, 28, 28, 28, 28
1590090814.908061, 0.0, tensor(0.0002, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 29, 29, 29, 29, 29
1590090815.008062, 0.0, tensor(0.0002, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 30, 30, 30, 30, 30
1590090815.108062, 0.0, tensor(0.0001, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 31, 31, 31, 31, 31
1590090815.208063, 0.0, tensor(7.7460e-05, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 30, 30, 30, 30, 30
1590090815.308063, 0.0, tensor(5.7562e-05, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 31, 31, 31, 31, 31
1590090815.408064, 0.0, tensor(6.5125e-05, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 32, 32, 32, 32, 32
1590090815.508064, 0.0, tensor(6.9090e-05, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 31, 31, 31, 31, 31
1590090815.6080651, 0.0, tensor(3.1109e-05, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 30, 30, 30, 30, 30
1590090815.708066, 0.0, tensor(5.1887e-05, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 29, 29, 29, 29, 29
1590090815.8080661, 0.0, tensor(3.6280e-05, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 28, 28, 28, 28, 28
1590090815.908067, 0.0, tensor(6.2036e-05, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 27, 27, 27, 27, 27
1590090816.0080671, 0.0, tensor(5.0434e-05, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 26, 26, 26, 26, 26
1590090816.108068, 0.0, tensor(2.3006e-05, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 25, 25, 25, 25, 25
1590090816.2080681, 0.0, tensor(1.0657e-05, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 26, 26, 26, 26, 26
1590090816.3080692, 0.0, tensor(1.4979e-05, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 27, 27, 27, 27, 27
1590090816.4080698, 0.0, tensor(4.8814e-05, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 28, 28, 28, 28, 28
1590090816.50807, 0.0, tensor(5.3857e-05, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 27, 27, 27, 27, 27
1590090816.6080709, 0.0, tensor(1.7013e-05, grad_fn=<SmoothL1LossBackward>), 124.14200000000001, 68.58500000000002, 7.589, 7.1129999999999995, 1.8980000000000001, 28, 28, 28, 28, 28
