time, reward, loss, alpha, low beta, high beta, gamma, theta, mod1, mod2, mod3, mod4, mod5
1590177034.932965, 0, None, 33.966, 14.220999999999998, 4.442, 2.431, 1.115, 49, 50, 50, 50, 
1590177035.0329652, 0.0, None, 33.966, 14.220999999999998, 4.442, 2.431, 1.115, 48, 50, 50, 50, 
1590177035.1329658, 0.0, None, 33.966, 14.220999999999998, 4.442, 2.431, 1.115, 47, 50, 50, 50, 
1590177035.232966, 0.0, None, 33.966, 14.220999999999998, 4.442, 2.431, 1.115, 47, 50, 50, 49, 
1590177035.3329668, 0.0, None, 33.966, 14.220999999999998, 4.442, 2.431, 1.115, 47, 50, 51, 49, 
1590177035.432967, 0.0, None, 33.966, 14.220999999999998, 4.442, 2.431, 1.115, 47, 50, 51, 50, 
1590177035.532968, -12.95700000000001, None, 27.365999999999996, 25.330000000000005, 5.433, 2.012, 1.4220000000000002, 47, 50, 51, 49, 
1590177035.632969, 0.0, None, 27.365999999999996, 25.330000000000005, 5.433, 2.012, 1.4220000000000002, 46, 50, 51, 49, 
1590177035.732969, 0.0, None, 27.365999999999996, 25.330000000000005, 5.433, 2.012, 1.4220000000000002, 47, 50, 51, 49, 
1590177035.83297, 0.0, None, 27.365999999999996, 25.330000000000005, 5.433, 2.012, 1.4220000000000002, 47, 49, 51, 49, 
1590177035.93297, 0.0, None, 27.365999999999996, 25.330000000000005, 5.433, 2.012, 1.4220000000000002, 48, 49, 51, 49, 
1590177036.032971, 0.0, None, 27.365999999999996, 25.330000000000005, 5.433, 2.012, 1.4220000000000002, 48, 49, 51, 48, 
1590177036.132971, 0.0, None, 27.365999999999996, 25.330000000000005, 5.433, 2.012, 1.4220000000000002, 48, 49, 52, 48, 
1590177036.2329721, 0.0, None, 27.365999999999996, 25.330000000000005, 5.433, 2.012, 1.4220000000000002, 48, 48, 52, 48, 
1590177036.332973, 0.0, None, 27.365999999999996, 25.330000000000005, 5.433, 2.012, 1.4220000000000002, 48, 48, 52, 47, 
1590177036.4329731, 0.0, None, 27.365999999999996, 25.330000000000005, 5.433, 2.012, 1.4220000000000002, 48, 47, 52, 47, 
1590177036.532974, -6.936499999999993, None, 14.057, 14.491, 3.9270000000000005, 2.589, 1.222, 48, 47, 53, 47, 
1590177036.6329741, 0.0, None, 14.057, 14.491, 3.9270000000000005, 2.589, 1.222, 49, 47, 53, 47, 
1590177036.732975, 0.0, None, 14.057, 14.491, 3.9270000000000005, 2.589, 1.222, 49, 47, 53, 46, 
1590177036.8329751, 0.0, None, 14.057, 14.491, 3.9270000000000005, 2.589, 1.222, 49, 46, 53, 46, 
1590177036.9329762, 0.0, None, 14.057, 14.491, 3.9270000000000005, 2.589, 1.222, 49, 45, 53, 46, 
1590177037.0329769, 0.0, None, 14.057, 14.491, 3.9270000000000005, 2.589, 1.222, 50, 45, 53, 46, 
