time, reward, loss, alpha, low beta, high beta, gamma, theta, mod1, mod2, mod3, mod4, mod5
1590794618.7986329, 0, None, 149.89, 67.164, 37.426, 35.315, 78.245, 51, 51, 51, 51, 
1590794618.898633, 0.0, None, 149.89, 67.164, 37.426, 35.315, 78.245, 50, 50, 50, 50, 
1590794618.998634, 0.0, None, 149.89, 67.164, 37.426, 35.315, 78.245, 49, 49, 49, 49, 
1590794619.098635, 0.0, None, 149.89, 67.164, 37.426, 35.315, 78.245, 50, 50, 50, 50, 
1590794619.198635, 0.0, None, 149.89, 67.164, 37.426, 35.315, 78.245, 49, 49, 49, 49, 
1590794619.298636, 0.0, None, 149.89, 67.164, 37.426, 35.315, 78.245, 48, 48, 48, 48, 
1590794619.398636, 0.0, None, 149.89, 67.164, 37.426, 35.315, 78.245, 47, 47, 47, 47, 
1590794619.498637, 0.0, None, 149.89, 67.164, 37.426, 35.315, 78.245, 48, 48, 48, 48, 
1590794619.598637, 0.0, None, 149.89, 67.164, 37.426, 35.315, 78.245, 49, 49, 49, 49, 
1590794619.698638, 0.0, None, 149.89, 67.164, 37.426, 35.315, 78.245, 48, 48, 48, 48, 
1590794619.798638, 0.0, None, 149.89, 67.164, 37.426, 35.315, 78.245, 47, 47, 47, 47, 
1590794619.8986392, 0.0, None, 149.89, 67.164, 37.426, 35.315, 78.245, 48, 48, 48, 48, 
1590794619.99864, 0.0, None, 149.89, 67.164, 37.426, 35.315, 78.245, 47, 47, 47, 47, 
1590794620.098641, 0.0, None, 149.89, 67.164, 37.426, 35.315, 78.245, 48, 48, 48, 48, 
1590794620.198642, 0.0, None, 149.89, 67.164, 37.426, 35.315, 78.245, 49, 49, 49, 49, 
1590794620.2986429, 0.0, None, 149.89, 67.164, 37.426, 35.315, 78.245, 48, 48, 48, 48, 
1590794620.398643, 0.0, None, 149.89, 67.164, 37.426, 35.315, 78.245, 49, 49, 49, 49, 
1590794620.4986439, 0.0, None, 149.89, 67.164, 37.426, 35.315, 78.245, 50, 50, 50, 50, 
