time, reward, loss, alpha, low beta, high beta, gamma, theta, mod1, mod2, mod3, mod4, mod5
1590447881.3221939, 0, None, 288.82700000000006, 82.58, 28.572000000000003, 16.794999999999998, 8.711, 275, 275, 775, 275, 
1590447882.322195, 0.0, None, 288.82700000000006, 82.58, 28.572000000000003, 16.794999999999998, 8.711, 250, 250, 750, 250, 
1590447883.322196, 0.0, None, 288.82700000000006, 82.58, 28.572000000000003, 16.794999999999998, 8.711, 225, 225, 725, 225, 
1590447884.322197, 0.0, None, 288.82700000000006, 82.58, 28.572000000000003, 16.794999999999998, 8.711, 250, 250, 750, 250, 
