time, reward, loss, alpha, low beta, high beta, gamma, theta, mod1, mod2, mod3, mod4, mod5
1590448146.222548, 0, None, 288.82700000000006, 82.58, 28.572000000000003, 16.794999999999998, 8.711, 399, 399, 399, 399, 
1590448146.322549, 0.0, None, 288.82700000000006, 82.58, 28.572000000000003, 16.794999999999998, 8.711, 400, 400, 400, 400, 
1590448146.42255, 0.0, None, 288.82700000000006, 82.58, 28.572000000000003, 16.794999999999998, 8.711, 399, 399, 399, 399, 
1590448146.52255, 0.0, None, 288.82700000000006, 82.58, 28.572000000000003, 16.794999999999998, 8.711, 398, 398, 398, 398, 
1590448146.622551, 0.0, None, 288.82700000000006, 82.58, 28.572000000000003, 16.794999999999998, 8.711, 397, 397, 397, 397, 
1590448146.722551, 0.0, None, 288.82700000000006, 82.58, 28.572000000000003, 16.794999999999998, 8.711, 396, 396, 396, 396, 
1590448146.822552, 0.0, None, 288.82700000000006, 82.58, 28.572000000000003, 16.794999999999998, 8.711, 397, 397, 397, 397, 
1590448146.922552, 0.0, None, 288.82700000000006, 82.58, 28.572000000000003, 16.794999999999998, 8.711, 396, 396, 396, 396, 
1590448147.0225532, 0.0, None, 288.82700000000006, 82.58, 28.572000000000003, 16.794999999999998, 8.711, 397, 397, 397, 397, 
1590448147.122554, 0.0, None, 288.82700000000006, 82.58, 28.572000000000003, 16.794999999999998, 8.711, 398, 398, 398, 398, 
1590448147.2225542, 0.0, None, 288.82700000000006, 82.58, 28.572000000000003, 16.794999999999998, 8.711, 399, 399, 399, 399, 
1590448147.3225548, 0.0, None, 288.82700000000006, 82.58, 28.572000000000003, 16.794999999999998, 8.711, 398, 398, 398, 398, 
1590448147.422555, 0.0, None, 288.82700000000006, 82.58, 28.572000000000003, 16.794999999999998, 8.711, 397, 397, 397, 397, 
1590448147.5225558, 0.0, None, 288.82700000000006, 82.58, 28.572000000000003, 16.794999999999998, 8.711, 398, 398, 398, 398, 
1590448147.622556, 0.0, None, 288.82700000000006, 82.58, 28.572000000000003, 16.794999999999998, 8.711, 397, 397, 397, 397, 
1590448147.7225568, 0.0, None, 288.82700000000006, 82.58, 28.572000000000003, 16.794999999999998, 8.711, 398, 398, 398, 398, 
1590448147.822557, 0.0, None, 288.82700000000006, 82.58, 28.572000000000003, 16.794999999999998, 8.711, 399, 399, 399, 399, 
1590448147.922558, 0.0, None, 288.82700000000006, 82.58, 28.572000000000003, 16.794999999999998, 8.711, 400, 400, 400, 400, 
1590448148.022559, 0.0, None, 288.82700000000006, 82.58, 28.572000000000003, 16.794999999999998, 8.711, 401, 401, 401, 401, 
1590448148.122559, 0.0, None, 288.82700000000006, 82.58, 28.572000000000003, 16.794999999999998, 8.711, 402, 402, 402, 402, 
1590448148.22256, 0.0, None, 288.82700000000006, 82.58, 28.572000000000003, 16.794999999999998, 8.711, 401, 401, 401, 401, 
1590448148.32256, 0.0, None, 288.82700000000006, 82.58, 28.572000000000003, 16.794999999999998, 8.711, 402, 402, 402, 402, 
1590448148.422561, 0.0, None, 288.82700000000006, 82.58, 28.572000000000003, 16.794999999999998, 8.711, 401, 401, 401, 401, 
1590448148.522561, 0.0, None, 288.82700000000006, 82.58, 28.572000000000003, 16.794999999999998, 8.711, 402, 402, 402, 402, 
1590448148.622562, 0.0, None, 288.82700000000006, 82.58, 28.572000000000003, 16.794999999999998, 8.711, 401, 401, 401, 401, 
1590448148.722562, 0.0, None, 288.82700000000006, 82.58, 28.572000000000003, 16.794999999999998, 8.711, 402, 402, 402, 402, 
1590448148.8225632, 0.0, None, 288.82700000000006, 82.58, 28.572000000000003, 16.794999999999998, 8.711, 401, 401, 401, 401, 
1590448148.922564, 0.0, None, 288.82700000000006, 82.58, 28.572000000000003, 16.794999999999998, 8.711, 400, 400, 400, 400, 
1590448149.0225642, 0.0, None, 288.82700000000006, 82.58, 28.572000000000003, 16.794999999999998, 8.711, 399, 399, 399, 399, 
1590448149.122565, 0.0, 10.724919319152832, 288.82700000000006, 82.58, 28.572000000000003, 16.794999999999998, 8.711, 398, 398, 398, 398, 
1590448149.2225652, 0.0, 9.197141647338867, 288.82700000000006, 82.58, 28.572000000000003, 16.794999999999998, 8.711, 397, 397, 397, 397, 
1590448149.3225658, 0.0, 7.196608066558838, 288.82700000000006, 82.58, 28.572000000000003, 16.794999999999998, 8.711, 396, 396, 396, 396, 
1590448149.422566, 0.0, 5.403140068054199, 288.82700000000006, 82.58, 28.572000000000003, 16.794999999999998, 8.711, 395, 395, 395, 395, 
1590448149.5225668, 0.0, 3.814713954925537, 288.82700000000006, 82.58, 28.572000000000003, 16.794999999999998, 8.711, 394, 394, 394, 394, 
1590448149.622567, 0.0, 2.756117105484009, 288.82700000000006, 82.58, 28.572000000000003, 16.794999999999998, 8.711, 395, 395, 395, 395, 
1590448149.722568, 0.0, 1.5888577699661255, 288.82700000000006, 82.58, 28.572000000000003, 16.794999999999998, 8.711, 394, 394, 394, 394, 
1590448149.822569, 0.0, 0.3594173192977905, 288.82700000000006, 82.58, 28.572000000000003, 16.794999999999998, 8.711, 393, 393, 393, 393, 
1590448149.922569, 0.0, 0.26887378096580505, 288.82700000000006, 82.58, 28.572000000000003, 16.794999999999998, 8.711, 392, 392, 392, 392, 
1590448150.02257, 0.0, 1.1856461763381958, 288.82700000000006, 82.58, 28.572000000000003, 16.794999999999998, 8.711, 391, 391, 391, 391, 
1590448150.12257, 0.0, 1.8352043628692627, 288.82700000000006, 82.58, 28.572000000000003, 16.794999999999998, 8.711, 392, 392, 392, 392, 
1590448150.222571, 0.0, 1.725084900856018, 288.82700000000006, 82.58, 28.572000000000003, 16.794999999999998, 8.711, 391, 391, 391, 391, 
1590448150.322571, 0.0, 1.969272494316101, 288.82700000000006, 82.58, 28.572000000000003, 16.794999999999998, 8.711, 392, 392, 392, 392, 
1590448150.4225721, 0.0, 1.465882658958435, 288.82700000000006, 82.58, 28.572000000000003, 16.794999999999998, 8.711, 393, 393, 393, 393, 
1590448150.522573, 0.0, 0.9196991324424744, 288.82700000000006, 82.58, 28.572000000000003, 16.794999999999998, 8.711, 394, 394, 394, 394, 
