time, reward, loss, alpha, low beta, high beta, gamma, theta, mod1, mod2, mod3, mod4, mod5
1590177412.2866209, 0, None, 39.574000000000005, 17.695, 3.817, 3.0819999999999994, 1.7670000000000001, 200, 300, 800, 300, 
1590177413.286622, 1.4120000000000015, None, 45.159000000000006, 23.95, 5.788, 2.449, 1.827, 200, 400, 800, 300, 
1590177414.286623, 7.784999999999998, None, 50.620000000000005, 18.497999999999998, 6.200000000000001, 4.013999999999999, 2.023, 200, 300, 800, 300, 
1590177415.286624, -20.721500000000013, None, 35.693999999999996, 31.493000000000002, 5.7299999999999995, 3.3790000000000004, 1.556, 100, 300, 800, 300, 
1590177416.286625, -5.012999999999995, None, 23.369, 18.841, 3.096, 3.0900000000000003, 1.887, 100, 400, 800, 300, 
1590177417.286626, 3.1439999999999952, None, 23.321999999999996, 11.616000000000001, 4.431, 4.207, 1.6410000000000005, 200, 400, 800, 300, 
1590177418.286627, 12.150000000000004, None, 45.916, 28.142999999999997, 6.316000000000001, 4.356, 2.879, 200, 500, 800, 300, 
1590177419.286628, -9.421999999999999, None, 25.52, 10.764, 4.337000000000001, 4.5809999999999995, 1.5840000000000003, 100, 500, 800, 300, 
1590177420.2866292, 0.0, None, 25.52, 10.764, 4.337000000000001, 4.5809999999999995, 1.5840000000000003, 100, 500, 900, 300, 
1590177421.28663, 4.1535, None, 34.378, 18.515, 5.645, 3.2800000000000002, 1.7590000000000003, 100, 600, 900, 300, 
1590177422.2866309, -1.5234999999999967, None, 29.249000000000002, 12.416999999999998, 5.130000000000001, 3.5399999999999996, 1.46, 100, 500, 900, 300, 
1590177423.2866318, 22.4235, None, 59.192, 23.563, 7.415, 3.3589999999999995, 2.264, 200, 500, 900, 300, 
1590177424.286633, -28.071, None, 26.918, 19.304, 4.25, 3.224, 1.773, 200, 600, 900, 300, 
1590177425.286634, 4.131499999999999, None, 25.668, 8.293000000000001, 4.584, 3.3750000000000004, 1.7300000000000002, 200, 500, 900, 300, 
1590177426.286635, -18.005000000000003, None, 17.171999999999997, 26.032, 5.497, 4.435, 1.9129999999999996, 200, 500, 800, 300, 
1590177427.286636, 49.77300000000001, None, 68.661, 29.276999999999994, 6.14, 3.8230000000000004, 1.685, 200, 500, 900, 300, 
1590177428.286674, -24.173000000000002, None, 44.158, 28.931, 5.416000000000001, 3.219, 1.8900000000000001, 200, 500, 999, 300, 
1590177429.286675, -10.758499999999998, None, 27.767000000000003, 20.056, 3.06, 3.328, 1.873, 200, 600, 999, 300, 
1590177430.286676, -1.0625000000000062, None, 26.967999999999996, 18.665, 5.6000000000000005, 4.292, 1.5620000000000003, 200, 600, 899, 300, 
1590177431.286677, -4.514999999999995, None, 17.832, 10.088, 4.3389999999999995, 3.601, 1.8599999999999999, 200, 700, 899, 300, 
1590177432.286678, 49.87399999999999, None, 68.332, 11.525, 4.869999999999999, 3.2310000000000003, 1.5020000000000002, 100, 700, 899, 300, 
1590177433.286679, -36.223499999999994, None, 40.351, 24.14, 8.142000000000001, 3.1439999999999997, 1.8009999999999997, 100, 700, 999, 300, 
1590177434.28668, 13.49300000000001, None, 62.251000000000005, 42.992999999999995, 5.511, 4.253, 2.097, 100, 600, 999, 300, 
1590177435.2866812, 2.1504999999999947, None, 54.682, 17.104, 12.645, 3.152, 1.7550000000000001, 200, 600, 999, 300, 
1590177436.286711, 50.580500000000015, None, 104.79200000000002, 20.532999999999998, 8.169, 3.639, 1.8080000000000003, 200, 600, 899, 300, 
1590177437.2867122, 0.0, None, 104.79200000000002, 20.532999999999998, 8.169, 3.639, 1.8080000000000003, 100, 600, 899, 300, 
1590177438.2867131, -69.71550000000003, None, 37.28099999999999, 20.912000000000003, 10.061, 4.5280000000000005, 2.877, 100, 600, 799, 300, 
1590177439.286714, 139.04749999999993, None, 284.05199999999996, 129.74200000000002, 47.056, 56.248, 37.688, 100, 700, 799, 300, 
