time, reward, loss, alpha, low beta, high beta, gamma, theta, mod1, mod2, mod3, mod4, mod5
1590796217.4963741, 0, None, 20.384, 12.47, 4.569, 2.4619999999999993, 2.0340000000000003, 51, 51, 51, 51, 
1590796218.496375, -4.460499999999998, None, 14.042000000000002, 9.792, 4.864, 2.462, 1.3439999999999999, 52, 52, 52, 52, 
1590796219.496376, -1.1245000000000014, None, 9.5, 5.933, 2.4579999999999997, 3.3219999999999996, 1.059, 53, 53, 53, 53, 
1590796220.496377, 12.945, None, 31.259, 21.794, 3.4389999999999996, 2.0090000000000003, 1.452, 54, 54, 54, 54, 
1590796221.4963782, 31.584999999999994, None, 61.467999999999996, 16.774000000000004, 5.007, 3.537, 1.8020000000000003, 55, 55, 55, 55, 
1590796222.496379, -40.7245, None, 14.389999999999999, 6.289, 3.841, 2.114, 1.2739999999999998, 56, 56, 56, 56, 
1590796223.4963799, -5.353499999999998, None, 8.268, 6.607, 2.2479999999999998, 2.512, 1.1429999999999998, 55, 55, 55, 55, 
1590796224.496381, -4.763500000000005, None, 8.134999999999998, 14.097000000000003, 3.553, 3.5759999999999996, 1.3760000000000001, 56, 56, 56, 56, 
1590796225.496382, 4.368000000000004, None, 12.558, 14.392, 3.8619999999999997, 3.704000000000001, 1.129, 55, 55, 55, 55, 
1590796226.496383, -2.500000000000001, None, 5.158999999999999, 5.4910000000000005, 2.8169999999999997, 2.2650000000000006, 1.2029999999999998, 54, 54, 54, 54, 
1590796227.496384, 2.444500000000001, None, 6.204, 3.715, 1.8559999999999997, 2.039, 1.1720000000000002, 55, 55, 55, 55, 
1590796228.496385, -1.978, None, 5.595, 5.947, 1.8679999999999999, 2.512, 1.4189999999999998, 56, 56, 56, 56, 
1590796229.496386, 0.0, None, 5.595, 5.947, 1.8679999999999999, 2.512, 1.4189999999999998, 55, 55, 55, 55, 
1590796230.496387, 0.5879999999999994, None, 6.183999999999999, 5.348, 2.663, 1.876, 1.322, 56, 56, 56, 56, 
1590796231.4963882, -2.1984999999999997, None, 5.239, 6.763, 3.1490000000000005, 2.038, 1.625, 57, 57, 57, 57, 
1590796232.4963892, -5.061499999999999, None, 6.71, 19.49, 3.965, 3.8530000000000006, 1.386, 58, 58, 58, 58, 
1590796233.4963899, 9.5945, None, 11.609, 10.911999999999999, 3.266, 3.052999999999999, 1.329, 57, 57, 57, 57, 
1590796234.4963908, 7.521999999999997, None, 18.125999999999998, 8.855, 3.677, 1.96, 1.147, 56, 56, 56, 56, 
1590796235.496392, -7.426999999999995, None, 12.153000000000002, 10.393999999999998, 4.566000000000001, 2.168, 1.3870000000000002, 57, 57, 57, 57, 
1590796236.496393, -1.1120000000000048, None, 9.594999999999997, 8.674999999999999, 3.2909999999999995, 2.868, 1.4380000000000002, 58, 58, 58, 58, 
1590796237.496394, -3.253999999999997, None, 6.160000000000001, 8.047, 2.901, 2.3779999999999997, 1.766, 59, 59, 59, 59, 
1590796238.496395, -3.329500000000001, None, 4.127, 12.674999999999999, 1.4800000000000002, 2.674, 1.459, 60, 60, 60, 60, 
1590796239.496396, 4.403499999999999, None, 8.549, 9.884, 4.338, 2.1260000000000003, 1.444, 61, 61, 61, 61, 
