time, reward, loss, alpha, low beta, high beta, gamma, theta, mod1, mod2, mod3, mod4, mod5
1590447338.3351161, 0, None, 288.82700000000006, 82.58, 28.572000000000003, 16.794999999999998, 8.711, 200, 300, 800, 300, 
1590447339.335117, 0.0, None, 288.82700000000006, 82.58, 28.572000000000003, 16.794999999999998, 8.711, 200, 400, 800, 300, 
1590447340.335118, 0.0, None, 288.82700000000006, 82.58, 28.572000000000003, 16.794999999999998, 8.711, 200, 300, 800, 300, 
1590447341.335119, 0.0, None, 288.82700000000006, 82.58, 28.572000000000003, 16.794999999999998, 8.711, 200, 300, 700, 300, 
1590447342.33512, 0.0, None, 288.82700000000006, 82.58, 28.572000000000003, 16.794999999999998, 8.711, 300, 300, 700, 300, 
1590447343.335121, 0.0, None, 288.82700000000006, 82.58, 28.572000000000003, 16.794999999999998, 8.711, 300, 400, 700, 300, 
1590447344.3351219, 0.0, None, 288.82700000000006, 82.58, 28.572000000000003, 16.794999999999998, 8.711, 300, 400, 600, 300, 
1590447345.335123, 0.0, None, 288.82700000000006, 82.58, 28.572000000000003, 16.794999999999998, 8.711, 300, 400, 600, 200, 
1590447346.335124, 0.0, None, 288.82700000000006, 82.58, 28.572000000000003, 16.794999999999998, 8.711, 200, 400, 600, 200, 
1590447347.335167, 0.0, None, 288.82700000000006, 82.58, 28.572000000000003, 16.794999999999998, 8.711, 200, 400, 600, 100, 
1590447348.335168, 0.0, None, 288.82700000000006, 82.58, 28.572000000000003, 16.794999999999998, 8.711, 200, 400, 700, 100, 
1590447349.335169, 0.0, None, 288.82700000000006, 82.58, 28.572000000000003, 16.794999999999998, 8.711, 200, 400, 700, 0, 
1590447350.33517, 0.0, None, 288.82700000000006, 82.58, 28.572000000000003, 16.794999999999998, 8.711, 200, 400, 700, 100, 
1590447351.335171, 0.0, None, 288.82700000000006, 82.58, 28.572000000000003, 16.794999999999998, 8.711, 200, 400, 600, 100, 
1590447352.3351722, 0.0, None, 288.82700000000006, 82.58, 28.572000000000003, 16.794999999999998, 8.711, 300, 400, 600, 100, 
1590447353.3351731, 0.0, None, 288.82700000000006, 82.58, 28.572000000000003, 16.794999999999998, 8.711, 300, 400, 500, 100, 
1590447354.3351738, 0.0, None, 288.82700000000006, 82.58, 28.572000000000003, 16.794999999999998, 8.711, 200, 400, 500, 100, 
1590447355.3351748, 0.0, None, 288.82700000000006, 82.58, 28.572000000000003, 16.794999999999998, 8.711, 100, 400, 500, 100, 
1590447356.335176, 0.0, None, 288.82700000000006, 82.58, 28.572000000000003, 16.794999999999998, 8.711, 200, 400, 500, 100, 
1590447357.335177, 0.0, None, 288.82700000000006, 82.58, 28.572000000000003, 16.794999999999998, 8.711, 200, 400, 600, 100, 
1590447358.335178, 0.0, None, 288.82700000000006, 82.58, 28.572000000000003, 16.794999999999998, 8.711, 300, 400, 600, 100, 
1590447359.335179, 0.0, None, 288.82700000000006, 82.58, 28.572000000000003, 16.794999999999998, 8.711, 400, 400, 600, 100, 
1590447360.33518, 0.0, None, 288.82700000000006, 82.58, 28.572000000000003, 16.794999999999998, 8.711, 400, 400, 700, 100, 
1590447361.335181, 0.0, None, 288.82700000000006, 82.58, 28.572000000000003, 16.794999999999998, 8.711, 400, 500, 700, 100, 
1590447362.3351822, 0.0, None, 288.82700000000006, 82.58, 28.572000000000003, 16.794999999999998, 8.711, 400, 500, 600, 100, 
1590447363.3351831, 0.0, None, 288.82700000000006, 82.58, 28.572000000000003, 16.794999999999998, 8.711, 400, 500, 600, 0, 
1590447364.3351839, 0.0, None, 288.82700000000006, 82.58, 28.572000000000003, 16.794999999999998, 8.711, 400, 500, 600, 100, 
1590447365.3351848, 0.0, None, 288.82700000000006, 82.58, 28.572000000000003, 16.794999999999998, 8.711, 400, 600, 600, 100, 
1590447366.335186, 0.0, None, 288.82700000000006, 82.58, 28.572000000000003, 16.794999999999998, 8.711, 400, 600, 500, 100, 
1590447367.335187, 0.0, 18.92084312438965, 288.82700000000006, 82.58, 28.572000000000003, 16.794999999999998, 8.711, 300, 600, 500, 100, 
1590447368.335188, 0.0, 17.77665138244629, 288.82700000000006, 82.58, 28.572000000000003, 16.794999999999998, 8.711, 300, 500, 500, 100, 
1590447369.335189, 0.0, 17.38262939453125, 288.82700000000006, 82.58, 28.572000000000003, 16.794999999999998, 8.711, 300, 600, 500, 100, 
1590447370.33519, 0.0, 14.631875038146973, 288.82700000000006, 82.58, 28.572000000000003, 16.794999999999998, 8.711, 300, 600, 400, 100, 
1590447371.335191, 0.0, 14.787967681884766, 288.82700000000006, 82.58, 28.572000000000003, 16.794999999999998, 8.711, 400, 600, 400, 100, 
