time, reward, loss, alpha, low beta, high beta, gamma, theta, mod1, mod2, mod3, mod4, mod5
1590797031.539339, 0, None, 16.365, 6.867999999999999, 4.652, 3.7840000000000003, 1.9819999999999998, 49, 49, 49, 49, 
1590797032.53934, 2.603500000000002, None, 18.422, 6.417999999999999, 4.427, 3.409, 1.7730000000000001, 48, 48, 48, 48, 
1590797033.539341, -3.3495000000000026, None, 18.831, 14.101000000000003, 4.7829999999999995, 3.552, 1.5120000000000002, 49, 49, 49, 49, 
1590797034.5393422, -10.651999999999997, None, 8.021, 13.973999999999998, 4.494000000000001, 3.477, 1.562, 48, 48, 48, 48, 
1590797035.539343, -3.229499999999999, None, 6.741000000000001, 18.708, 4.234999999999999, 2.822, 1.274, 47, 47, 47, 47, 
1590797036.5393438, 6.545499999999997, None, 6.966, 6.632000000000001, 3.054, 2.1879999999999997, 1.582, 48, 48, 48, 48, 
1590797037.5393448, 0.5134999999999994, None, 7.991, 7.015999999999999, 3.9690000000000007, 2.502, 1.4440000000000004, 49, 49, 49, 49, 
1590797038.539346, 0.0, None, 7.991, 7.015999999999999, 3.9690000000000007, 2.502, 1.4440000000000004, 50, 50, 50, 50, 
1590797039.539347, 5.0355000000000025, None, 11.240000000000002, 5.5920000000000005, 2.2439999999999998, 2.2820000000000005, 1.232, 49, 49, 49, 49, 
1590797040.539348, -1.8210000000000035, None, 10.701999999999998, 6.4510000000000005, 3.7929999999999993, 2.956, 1.311, 48, 48, 48, 48, 
1590797041.539349, -4.2879999999999985, None, 8.087, 9.786, 3.3299999999999996, 1.9569999999999996, 1.548, 47, 47, 47, 47, 
1590797042.53935, 5.562, None, 12.15, 7.596, 2.3840000000000003, 2.869, 1.617, 48, 48, 48, 48, 
1590797043.539351, 14.431500000000002, None, 27.778000000000002, 9.146, 3.805, 2.695, 1.3279999999999998, 47, 47, 47, 47, 
1590797044.5393522, -10.559500000000003, None, 18.913999999999998, 11.084999999999999, 5.045, 3.2280000000000006, 1.434, 46, 46, 46, 46, 
1590797045.5393531, -7.387999999999998, None, 8.252, 4.147, 4.9030000000000005, 3.194, 1.7000000000000002, 47, 47, 47, 47, 
1590797046.539354, 4.9035, None, 13.74, 6.043, 4.132000000000001, 3.562, 1.7219999999999998, 46, 46, 46, 46, 
1590797047.5393548, -3.687999999999998, None, 11.932, 10.470999999999997, 3.596, 3.2829999999999995, 1.6560000000000001, 47, 47, 47, 47, 
1590797048.539356, 3.9099999999999966, None, 15.95, 10.277000000000001, 4.32, 2.6799999999999997, 1.499, 46, 46, 46, 46, 
1590797049.539357, -5.843499999999998, None, 11.325000000000001, 12.768, 4.044, 2.7039999999999997, 1.61, 45, 45, 45, 45, 
1590797050.539361, 1.5344999999999949, None, 13.866999999999997, 16.939000000000004, 2.9299999999999997, 2.4869999999999997, 1.089, 46, 46, 46, 46, 
1590797051.539362, 2.1455000000000037, None, 11.325, 5.194, 4.548, 2.7059999999999995, 1.465, 45, 45, 45, 45, 
1590797052.5393631, 12.379500000000004, None, 23.852000000000004, 7.6819999999999995, 2.4970000000000003, 2.1229999999999998, 1.394, 46, 46, 46, 46, 
1590797053.539364, -13.846500000000004, None, 11.866999999999999, 10.709999999999999, 3.088, 2.625, 1.4460000000000002, 47, 47, 47, 47, 
1590797054.539382, -4.322000000000002, None, 9.018999999999998, 13.856000000000002, 3.488, 2.8299999999999996, 1.147, 46, 46, 46, 46, 
1590797055.539383, 1.5365000000000062, None, 10.155000000000003, 10.851999999999999, 4.347, 2.319, 1.819, 45, 45, 45, 45, 
